GMT,CFDM1,CFDM1
,QME,SQME
2005-04-23 00:00:00,20.699577,19.637348
2005-04-24 00:00:00,19.65198,17.192547
2005-04-25 00:00:00,19.708672,16.691761
2005-04-26 00:00:00,55.50103,47.991673
2005-04-27 00:00:00,80.98627,59.59571
2005-04-28 00:00:00,70.225914,49.788162
2005-04-29 00:00:00,74.473305,113.14145
2005-04-30 00:00:00,106.754364,144.43344
2005-05-01 00:00:00,92.5961,122.535995
2005-05-02 00:00:00,82.96838,114.19606
2005-05-03 00:00:00,70.225914,99.708916
2005-05-04 00:00:00,54.08523,77.53228
2005-05-05 00:00:00,41.909084,55.59125
2005-05-06 00:00:00,33.130844,41.600018
2005-05-07 00:00:00,27.524048,32.359394
2005-05-08 00:00:00,26.532839,26.89037
2005-05-09 00:00:00,47.28911,42.641212
2005-05-10 00:00:00,50.68702,47.330864
2005-05-11 00:00:00,44.740673,40.248226
2005-05-12 00:00:00,35.679276,32.889748
2005-05-13 00:00:00,28.599993,27.14701
2005-05-14 00:00:00,23.163275,22.467722
2005-05-15 00:00:00,19.65198,18.501055
2005-05-16 00:00:00,17.811293,16.0465
2005-05-17 00:00:00,19.935139,14.820899
2005-05-18 00:00:00,21.124468,15.092171
2005-05-19 00:00:00,20.869656,13.891259
2005-05-20 00:00:00,21.039429,12.705587
2005-05-21 00:00:00,20.529802,13.039343
2005-05-22 00:00:00,18.858889,12.100254
2005-05-23 00:00:00,18.236183,12.950037
2005-05-24 00:00:00,27.77886,24.983234
2005-05-25 00:00:00,40.49298,41.13154
2005-05-26 00:00:00,40.209824,38.252094
2005-05-27 00:00:00,73.05751,57.983013
2005-05-28 00:00:00,148.09712,105.364784
2005-05-29 00:00:00,115.815765,98.72014
2005-05-30 00:00:00,81.83575,77.662125
2005-05-31 00:00:00,57.766304,59.428986
2005-06-01 00:00:00,44.740673,46.860863
2005-06-02 00:00:00,36.528755,34.95416
2005-06-03 00:00:00,30.298946,26.624582
2005-06-04 00:00:00,25.371855,21.895308
2005-06-05 00:00:00,21.66244,18.992697
2005-06-06 00:00:00,18.717463,16.971567
2005-06-07 00:00:00,16.678656,15.45214
2005-06-08 00:00:00,19.481901,14.196974
2005-06-09 00:00:00,19.708672,13.155168
2005-06-10 00:00:00,17.726254,12.214555
2005-06-11 00:00:00,15.432632,11.389156
2005-06-12 00:00:00,13.620292,10.618012
2005-06-13 00:00:00,12.063069,9.9489765
2005-06-14 00:00:00,10.98682,9.342729
2005-06-15 00:00:00,10.0526085,8.876385
2005-06-16 00:00:00,12.997585,16.028822
2005-06-17 00:00:00,14.809622,19.347788
2005-06-18 00:00:00,15.942258,18.024652
2005-06-19 00:00:00,19.425207,17.334888
2005-06-20 00:00:00,20.133259,14.59931
2005-06-21 00:00:00,17.3864,12.159995
2005-06-22 00:00:00,14.158568,10.136428
2005-06-23 00:00:00,11.836298,8.941612
2005-06-24 00:00:00,10.477195,8.031784
2005-06-25 00:00:00,9.004705,7.433157
2005-06-26 00:00:00,8.013802,6.9515734
2005-06-27 00:00:00,7.192365,6.57545
2005-06-28 00:00:00,6.456273,6.2255397
2005-06-29 00:00:00,6.0597286,5.9103765
2005-06-30 00:00:00,5.7765694,5.6159396
2005-07-01 00:00:00,5.4650636,5.3617363
2005-07-02 00:00:00,5.1252117,5.1239924
2005-07-03 00:00:00,5.2669435,4.891125
2005-07-04 00:00:00,5.0404773,4.7018447
2005-07-05 00:00:00,4.6439323,4.524451
2005-07-06 00:00:00,4.3040805,4.3482766
2005-07-07 00:00:00,4.1626534,4.211726
2005-07-08 00:00:00,4.275734,4.056583
2005-07-09 00:00:00,4.0776143,3.9303958
2005-07-10 00:00:00,4.3891196,3.8148766
2005-07-11 00:00:00,5.4367175,3.6734493
2005-07-12 00:00:00,5.210251,3.6051743
2005-07-13 00:00:00,4.7856646,3.5609782
2005-07-14 00:00:00,4.4458127,3.4314382
2005-07-15 00:00:00,4.191,3.347923
2005-07-16 00:00:00,4.672279,3.3079941
2005-07-17 00:00:00,4.530547,3.2592263
2005-07-18 00:00:00,4.049268,3.1293814
2005-07-19 00:00:00,3.7094157,3.0623255
2005-07-20 00:00:00,3.539642,3.0291023
2005-07-21 00:00:00,3.454603,3.009595
2005-07-22 00:00:00,3.2281365,2.9434533
2005-07-23 00:00:00,2.916631,2.8322015
2005-07-24 00:00:00,2.774899,2.7797759
2005-07-25 00:00:00,2.5767791,2.75082
2005-07-26 00:00:00,2.6051254,2.733751
2005-07-27 00:00:00,3.0016701,2.723388
2005-07-28 00:00:00,2.9733238,3.0230062
2005-07-29 00:00:00,3.1430974,7.982102
2005-07-30 00:00:00,3.4262567,6.71962
2005-07-31 00:00:00,3.936187,5.934456
2005-08-01 00:00:00,3.794455,5.4894476
2005-08-02 00:00:00,3.454603,5.435193
2005-08-03 00:00:00,5.606796,9.12693
2005-08-04 00:00:00,8.466734,8.74654
2005-08-05 00:00:00,7.617256,7.739481
2005-08-06 00:00:00,6.116421,7.0606914
2005-08-07 00:00:00,5.09717,6.556857
2005-08-08 00:00:00,4.191,5.997854
2005-08-09 00:00:00,3.539642,5.5339484
2005-08-10 00:00:00,3.0864046,5.2142134
2005-08-11 00:00:00,2.8032455,4.9633627
2005-08-12 00:00:00,2.6334717,4.734763
2005-08-13 00:00:00,2.4353518,4.513783
2005-08-14 00:00:00,2.4636981,4.300118
2005-08-15 00:00:00,2.4636981,4.134917
2005-08-16 00:00:00,2.9733238,3.9684958
2005-08-17 00:00:00,2.9733238,3.8590727
2005-08-18 00:00:00,2.6334717,3.7002718
2005-08-19 00:00:00,2.4070055,3.6112702
2005-08-20 00:00:00,2.1521926,3.456127
2005-08-21 00:00:00,2.0104606,3.361639
2005-08-22 00:00:00,1.9821143,3.311347
2005-08-23 00:00:00,2.1238463,3.1979613
2005-08-24 00:00:00,2.1238463,3.0940247
2005-08-25 00:00:00,2.0388072,3.0437326
2005-08-26 00:00:00,2.3503127,3.0178246
2005-08-27 00:00:00,2.4353518,2.9955742
2005-08-28 00:00:00,2.2652736,2.875483
2005-08-29 00:00:00,2.0104606,2.8020263
2005-08-30 00:00:00,1.9821143,2.7636213
2005-08-31 00:00:00,2.8882847,4.1315637
2005-09-01 00:00:00,4.417466,6.042355
2005-09-02 00:00:00,5.635142,14.242694
2005-09-03 00:00:00,5.889955,12.687909
2005-09-04 00:00:00,4.8420525,10.385449
2005-09-05 00:00:00,3.9642286,9.108033
2005-09-06 00:00:00,3.256483,8.1613245
2005-09-07 00:00:00,2.7468574,7.1948037
2005-09-08 00:00:00,2.4353518,6.399885
2005-09-09 00:00:00,2.1805391,6.0197997
2005-09-10 00:00:00,2.0104606,5.7034173
2005-09-11 00:00:00,1.9537679,5.381853
2005-09-12 00:00:00,1.7839943,5.1084476
2005-09-13 00:00:00,1.698955,4.86156
2005-09-14 00:00:00,1.6139159,4.6241207
2005-09-15 00:00:00,1.5291815,4.397654
2005-09-16 00:00:00,1.698955,4.2092876
2005-09-17 00:00:00,2.6618183,4.012387
2005-09-18 00:00:00,3.114751,3.9154606
2005-09-19 00:00:00,3.992575,3.8593774
2005-09-20 00:00:00,3.7377622,3.6981382
2005-09-21 00:00:00,3.4262567,3.5911534
2005-09-22 00:00:00,3.313176,3.4354005
2005-09-23 00:00:00,2.9733238,3.3528
2005-09-24 00:00:00,2.6334717,3.2513015
2005-09-25 00:00:00,2.4353518,3.1199327
2005-09-26 00:00:00,2.1805391,3.0556197
2005-09-27 00:00:00,2.0671535,3.094939
2005-09-28 00:00:00,2.9733238,5.020665
2005-09-29 00:00:00,3.0300167,4.7000155
2005-09-30 00:00:00,2.8032455,4.474159
2005-10-01 00:00:00,3.851148,5.3480206
2005-10-02 00:00:00,4.3040805,5.019141
2005-10-03 00:00:00,3.7661085,4.6866045
2005-10-04 00:00:00,3.2848294,4.4016166
2005-10-05 00:00:00,2.9449775,4.2159934
2005-10-06 00:00:00,2.6901646,4.004767
2005-10-07 00:00:00,2.5484326,3.8039038
2005-10-08 00:00:00,2.4070055,3.6673534
2005-10-09 00:00:00,9.741102,24.800356
2005-10-10 00:00:00,86.64945,133.2174
2005-10-11 00:00:00,150.64557,138.65625
2005-10-12 00:00:00,137.61993,119.698
2005-10-13 00:00:00,111.85153,92.53057
2005-10-14 00:00:00,75.60594,69.29749
2005-10-15 00:00:00,50.68702,49.086514
2005-10-16 00:00:00,36.245594,37.179806
2005-10-17 00:00:00,39.643505,56.265163
2005-10-18 00:00:00,44.740673,61.28278
2005-10-19 00:00:00,45.023834,51.214016
2005-10-20 00:00:00,37.94455,40.902634
2005-10-21 00:00:00,29.16631,33.082382
2005-10-22 00:00:00,22.795076,26.708708
2005-10-23 00:00:00,18.915583,21.49175
2005-10-24 00:00:00,21.803867,28.124199
2005-10-25 00:00:00,33.414,45.553272
2005-10-26 00:00:00,37.37823,48.960022
2005-10-27 00:00:00,67.39402,97.92614
2005-10-28 00:00:00,85.23366,109.949585
2005-10-29 00:00:00,78.43753,91.20469
2005-10-30 00:00:00,55.784187,69.95678
2005-10-31 00:00:00,39.360344,53.33695
2005-11-01 00:00:00,30.298946,40.176907
2005-11-02 00:00:00,25.202082,29.774996
2005-11-03 00:00:00,21.77552,23.800917
2005-11-04 00:00:00,19.08566,20.317053
2005-11-05 00:00:00,17.18828,18.061838
2005-11-06 00:00:00,15.744139,16.400677
2005-11-07 00:00:00,14.696541,15.068397
2005-11-08 00:00:00,15.432632,14.33962
2005-11-09 00:00:00,15.489326,13.680642
2005-11-10 00:00:00,14.328342,12.7497835
2005-11-11 00:00:00,22.795076,17.3483
2005-11-12 00:00:00,28.147058,24.212397
2005-11-13 00:00:00,24.607416,22.375671
2005-11-14 00:00:00,20.642883,19.103643
2005-11-15 00:00:00,17.896332,17.288559
2005-11-16 00:00:00,15.772485,16.331488
2005-11-17 00:00:00,16.423841,29.08188
2005-11-18 00:00:00,26.108252,56.270954
2005-11-19 00:00:00,35.112957,61.123367
2005-11-20 00:00:00,33.98032,49.91618
2005-11-21 00:00:00,27.608782,39.239643
2005-11-22 00:00:00,22.68169,31.035648
2005-11-23 00:00:00,40.776142,55.93781
2005-11-24 00:00:00,87.78209,105.309006
2005-11-25 00:00:00,83.81786,94.046646
2005-11-26 00:00:00,67.960335,80.40136
2005-11-27 00:00:00,48.988064,63.911373
2005-11-28 00:00:00,37.095074,49.974396
2005-11-29 00:00:00,30.015787,37.050266
2005-11-30 00:00:00,26.929382,34.263786
2005-12-01 00:00:00,26.759304,38.752575
2005-12-02 00:00:00,39.077187,63.034466
2005-12-03 00:00:00,113.55049,98.984406
2005-12-04 00:00:00,124.594,99.341324
2005-12-05 00:00:00,97.409805,80.9439
2005-12-06 00:00:00,64.84559,62.748867
2005-12-07 00:00:00,45.87331,47.85299
2005-12-08 00:00:00,35.112957,36.012726
2005-12-09 00:00:00,27.77886,27.42255
2005-12-10 00:00:00,23.389742,22.482656
2005-12-11 00:00:00,22.313797,19.485252
2005-12-12 00:00:00,20.586496,17.550993
2005-12-13 00:00:00,19.08566,17.322088
2005-12-14 00:00:00,17.018507,16.384523
2005-12-15 00:00:00,14.583155,15.22293
2005-12-16 00:00:00,13.563904,14.145462
2005-12-17 00:00:00,12.997585,13.195096
2005-12-18 00:00:00,16.253763,12.336169
2005-12-19 00:00:00,14.9797,11.603735
2005-12-20 00:00:00,13.478865,10.977981
2005-12-21 00:00:00,12.516002,10.418063
2005-12-22 00:00:00,11.326673,9.918801
2005-12-23 00:00:00,10.0526085,9.435693
2005-12-24 00:00:00,10.194036,9.017508
2005-12-25 00:00:00,10.59058,8.624315
2005-12-26 00:00:00,10.222382,8.493556
2005-12-27 00:00:00,15.036393,14.665451
2005-12-28 00:00:00,25.48524,29.237633
2005-12-29 00:00:00,21.549053,26.636166
2005-12-30 00:00:00,21.973946,26.547165
2005-12-31 00:00:00,48.988064,57.664196
2006-01-01 00:00:00,44.457516,58.666378
2006-01-02 00:00:00,36.245594,46.80478
2006-01-03 00:00:00,28.090366,36.40866
2006-01-04 00:00:00,21.180855,29.208677
2006-01-05 00:00:00,17.499786,23.114506
2006-01-06 00:00:00,15.574365,18.464478
2006-01-07 00:00:00,14.611502,16.00261
2006-01-08 00:00:00,13.931798,14.859914
2006-01-09 00:00:00,11.751563,13.963497
2006-01-10 00:00:00,11.978029,13.078967
2006-01-11 00:00:00,11.553139,12.316967
2006-01-12 00:00:00,10.7887,11.721084
2006-01-13 00:00:00,14.3850355,15.513405
2006-01-14 00:00:00,17.697906,24.732994
2006-01-15 00:00:00,23.276356,36.90183
2006-01-16 00:00:00,99.10907,82.70199
2006-01-17 00:00:00,116.09892,86.11423
2006-01-18 00:00:00,93.72874,69.864426
2006-01-19 00:00:00,62.297153,58.02782
2006-01-20 00:00:00,59.748417,65.47104
2006-01-21 00:00:00,52.386276,55.14624
2006-01-22 00:00:00,43.32488,42.22272
2006-01-23 00:00:00,33.98032,33.20796
2006-01-24 00:00:00,27.042463,27.203703
2006-01-25 00:00:00,24.324257,22.366222
2006-01-26 00:00:00,21.605747,19.04238
2006-01-27 00:00:00,19.708672,18.005754
2006-01-28 00:00:00,16.452188,16.795393
2006-01-29 00:00:00,16.90512,15.710001
2006-01-30 00:00:00,15.517672,16.692371
2006-01-31 00:00:00,14.668195,16.844162
2006-02-01 00:00:00,13.79037,15.491155
2006-02-02 00:00:00,13.110666,14.048231
2006-02-03 00:00:00,12.119761,12.927176
2006-02-04 00:00:00,13.563904,16.116299
2006-02-05 00:00:00,30.865265,38.734898
2006-02-06 00:00:00,55.50103,45.63008
2006-02-07 00:00:00,75.03962,52.404564
2006-02-08 00:00:00,56.633667,44.027138
2006-02-09 00:00:00,39.077187,35.05992
2006-02-10 00:00:00,28.06202,27.472841
2006-02-11 00:00:00,21.37928,22.024237
2006-02-12 00:00:00,16.16903,17.92742
2006-02-13 00:00:00,13.167359,15.390265
2006-02-14 00:00:00,11.921337,13.847368
2006-02-15 00:00:00,13.308786,12.720827
2006-02-16 00:00:00,13.478865,12.066117
2006-02-17 00:00:00,13.393826,14.137842
2006-02-18 00:00:00,14.214957,15.054681
2006-02-19 00:00:00,15.347593,16.403116
2006-02-20 00:00:00,12.770815,14.867534
2006-02-21 00:00:00,12.2895355,13.066775
2006-02-22 00:00:00,10.7887,11.583618
2006-02-23 00:00:00,9.712756,10.404653
2006-02-24 00:00:00,9.0613985,9.456419
2006-02-25 00:00:00,8.806586,8.6953335
2006-02-26 00:00:00,8.49508,8.122919
2006-02-27 00:00:00,8.126882,7.641031
2006-02-28 00:00:00,7.2774043,7.3417172
2006-03-01 00:00:00,6.5977006,7.0811133
2006-03-02 00:00:00,6.456273,6.843979
2006-03-03 00:00:00,6.229807,6.593128
2006-03-04 00:00:00,6.173114,6.3974466
2006-03-05 00:00:00,6.0597286,6.1895733
2006-03-06 00:00:00,5.889955,5.9698124
2006-03-07 00:00:00,5.889955,5.864961
2006-03-08 00:00:00,5.8049154,6.72846
2006-03-09 00:00:00,5.833262,7.9888077
2006-03-10 00:00:00,5.748223,7.4112115
2006-03-11 00:00:00,6.2581534,7.3987145
2006-03-12 00:00:00,8.126882,11.5857525
2006-03-13 00:00:00,8.608466,11.894514
2006-03-14 00:00:00,9.231173,10.510113
2006-03-15 00:00:00,11.411712,15.82552
2006-03-16 00:00:00,15.970605,21.863302
2006-03-17 00:00:00,14.271649,19.386497
2006-03-18 00:00:00,11.694871,16.115993
2006-03-19 00:00:00,9.854183,13.809573
2006-03-20 00:00:00,8.608466,12.086234
2006-03-21 00:00:00,7.8153763,10.405262
2006-03-22 00:00:00,7.249058,9.303715
2006-03-23 00:00:00,6.965899,8.622182
2006-03-24 00:00:00,6.909206,8.064094
2006-03-25 00:00:00,7.050938,7.577937
2006-03-26 00:00:00,6.8808594,7.1323195
2006-03-27 00:00:00,6.767779,6.737299
2006-03-28 00:00:00,6.654393,6.3959227
2006-03-29 00:00:00,6.512966,6.060338
2006-03-30 00:00:00,6.371234,5.7588906
2006-03-31 00:00:00,6.286195,5.4806085
2006-04-01 00:00:00,6.286195,5.23433
2006-04-02 00:00:00,6.512966,5.0069494
2006-04-03 00:00:00,7.4755244,4.8051715
2006-04-04 00:00:00,7.928762,4.596079
2006-04-05 00:00:00,8.211921,4.446422
2006-04-06 00:00:00,12.034722,5.7393837
2006-04-07 00:00:00,15.630753,9.171432
2006-04-08 00:00:00,18.264225,11.650979
2006-04-09 00:00:00,22.68169,14.65905
2006-04-10 00:00:00,21.37928,13.5477495
2006-04-11 00:00:00,18.37761,11.57356
2006-04-12 00:00:00,15.432632,10.112044
2006-04-13 00:00:00,13.2523985,8.912352
2006-04-14 00:00:00,12.063069,8.002523
2006-04-15 00:00:00,12.346228,7.2859387
2006-04-16 00:00:00,13.79037,7.271918
2006-04-17 00:00:00,18.604076,8.655405
2006-04-18 00:00:00,16.99016,9.34151
2006-04-19 00:00:00,15.800831,10.416539
2006-04-20 00:00:00,14.498116,9.354616
2006-04-21 00:00:00,13.280745,8.415223
2006-04-22 00:00:00,11.978029,7.625486
2006-04-23 00:00:00,10.703661,7.0195436
2006-04-24 00:00:00,9.712756,6.456273
2006-04-25 00:00:00,9.202826,6.1283083
2006-04-26 00:00:00,9.939222,6.374587
2006-04-27 00:00:00,9.797491,5.948781
2006-04-28 00:00:00,9.118092,5.554065
2006-04-29 00:00:00,8.466734,5.237683
2006-04-30 00:00:00,7.8153763,4.964887
2006-05-01 00:00:00,7.249058,4.6975775
2006-05-02 00:00:00,6.8244715,4.505858
2006-05-03 00:00:00,12.2611885,12.85433
2006-05-04 00:00:00,19.56694,17.971922
2006-05-05 00:00:00,19.255434,15.172638
2006-05-06 00:00:00,16.508577,12.681813
2006-05-07 00:00:00,13.818717,10.994745
2006-05-08 00:00:00,11.694871,9.714585
2006-05-09 00:00:00,9.995915,8.333232
2006-05-10 00:00:00,8.806586,7.5620875
2006-05-11 00:00:00,8.49508,10.770717
2006-05-12 00:00:00,13.648639,31.304178
2006-05-13 00:00:00,29.732628,41.665245
2006-05-14 00:00:00,42.19224,43.99483
2006-05-15 00:00:00,33.697163,36.12916
2006-05-16 00:00:00,24.607416,28.841698
2006-05-17 00:00:00,23.049889,28.036112
2006-05-18 00:00:00,38.510868,42.148045
2006-05-19 00:00:00,35.112957,37.60805
2006-05-20 00:00:00,29.732628,31.591604
2006-05-21 00:00:00,28.883152,31.945171
2006-05-22 00:00:00,25.202082,27.570072
2006-05-23 00:00:00,21.5774,23.335182
2006-05-24 00:00:00,18.774155,22.040392
2006-05-25 00:00:00,16.225418,19.2152
2006-05-26 00:00:00,14.045183,16.63202
2006-05-27 00:00:00,12.317882,14.640762
2006-05-28 00:00:00,11.1568985,13.245388
2006-05-29 00:00:00,10.024261,12.03198
2006-05-30 00:00:00,9.004705,11.067593
2006-05-31 00:00:00,8.098536,10.286695
2006-06-01 00:00:00,7.2207117,9.579864
2006-06-02 00:00:00,7.1640186,8.955328
2006-06-03 00:00:00,11.2699795,8.406689
2006-06-04 00:00:00,11.808256,9.328403
2006-06-05 00:00:00,40.49298,40.442997
2006-06-06 00:00:00,69.37614,73.821945
2006-06-07 00:00:00,56.06735,65.148254
2006-06-08 00:00:00,41.0593,50.65349
2006-06-09 00:00:00,39.360344,55.701588
2006-06-10 00:00:00,54.08523,82.553856
2006-06-11 00:00:00,79.00385,87.6553
2006-06-12 00:00:00,101.374344,93.69673
2006-06-13 00:00:00,90.89715,92.491554
2006-06-14 00:00:00,69.09297,79.21264
2006-06-15 00:00:00,58.33262,65.263466
2006-06-16 00:00:00,49.554382,50.730907
2006-06-17 00:00:00,45.30699,40.036697
2006-06-18 00:00:00,34.54664,31.51327
2006-06-19 00:00:00,25.7684,25.510843
2006-06-20 00:00:00,20.614536,21.480474
2006-06-21 00:00:00,17.414747,18.790005
2006-06-22 00:00:00,14.923007,16.874947
2006-06-23 00:00:00,12.855854,15.408249
2006-06-24 00:00:00,11.525097,14.171065
2006-06-25 00:00:00,12.2611885,13.117372
2006-06-26 00:00:00,12.799161,12.1984005
2006-06-27 00:00:00,13.705331,13.632484
2006-06-28 00:00:00,14.328342,15.694456
2006-06-29 00:00:00,12.430963,13.849807
2006-06-30 00:00:00,12.430963,12.371831
2006-07-01 00:00:00,13.563904,15.415869
2006-07-02 00:00:00,18.179491,19.154545
2006-07-03 00:00:00,15.234512,16.055643
2006-07-04 00:00:00,12.770815,13.316711
2006-07-05 00:00:00,10.618927,11.406835
2006-07-06 00:00:00,9.344558,10.068458
2006-07-07 00:00:00,8.381695,8.749893
2006-07-08 00:00:00,7.532217,7.9625945
2006-07-09 00:00:00,6.7961254,7.4325476
2006-07-10 00:00:00,6.173114,7.0079613
2006-07-11 00:00:00,5.635142,6.617512
2006-07-12 00:00:00,5.408371,6.275527
2006-07-13 00:00:00,5.974994,5.968898
2006-07-14 00:00:00,8.438388,10.814303
2006-07-15 00:00:00,8.806586,12.269114
2006-07-16 00:00:00,7.1359773,9.976408
2006-07-17 00:00:00,6.031382,8.392363
2006-07-18 00:00:00,5.380329,7.3657966
2006-07-19 00:00:00,5.0121307,6.6050158
2006-07-20 00:00:00,5.4367175,5.8238134
2006-07-21 00:00:00,5.3236365,5.4425087
2006-07-22 00:00:00,7.1640186,8.955024
2006-07-23 00:00:00,16.395496,14.648992
2006-07-24 00:00:00,33.98032,27.148535
2006-07-25 00:00:00,41.909084,31.392569
2006-07-26 00:00:00,33.697163,25.008533
2006-07-27 00:00:00,22.625303,19.863205
2006-07-28 00:00:00,15.88587,16.070274
2006-07-29 00:00:00,12.516002,13.567866
2006-07-30 00:00:00,15.914217,18.587008
2006-07-31 00:00:00,23.333048,21.855074
2006-08-01 00:00:00,20.104912,18.788176
2006-08-02 00:00:00,14.328342,15.755416
2006-08-03 00:00:00,11.411712,13.632789
2006-08-04 00:00:00,11.77991,11.910669
2006-08-05 00:00:00,13.2523985,10.3479595
2006-08-06 00:00:00,12.799161,9.355531
2006-08-07 00:00:00,11.015166,8.676131
2006-08-08 00:00:00,9.146438,8.12231
2006-08-09 00:00:00,8.098536,7.6337156
2006-08-10 00:00:00,7.1359773,7.175906
2006-08-11 00:00:00,6.229807,6.7513194
2006-08-12 00:00:00,6.427927,6.3748918
2006-08-13 00:00:00,6.173114,6.0521083
2006-08-14 00:00:00,5.833262,5.7537093
2006-08-15 00:00:00,5.29529,5.469331
2006-08-16 00:00:00,4.9837847,5.2001925
2006-08-17 00:00:00,4.870399,4.992624
2006-08-18 00:00:00,4.5025053,4.7783494
2006-08-19 00:00:00,4.1059604,4.5677323
2006-08-20 00:00:00,3.794455,4.370527
2006-08-21 00:00:00,4.219346,4.223918
2006-08-22 00:00:00,6.3995805,5.9311028
2006-08-23 00:00:00,7.9004154,7.003084
2006-08-24 00:00:00,7.3624434,6.0149226
2006-08-25 00:00:00,6.371234,5.408371
2006-08-26 00:00:00,5.4367175,5.004511
2006-08-27 00:00:00,4.7006254,4.7048926
2006-08-28 00:00:00,4.134307,4.3208447
2006-08-29 00:00:00,3.992575,4.1550336
2006-08-30 00:00:00,4.191,3.9840405
2006-08-31 00:00:00,4.1626534,3.8877237
2006-09-01 00:00:00,3.936187,3.730142
2006-09-02 00:00:00,3.7377622,3.6338253
2006-09-03 00:00:00,3.794455,3.5295837
2006-09-04 00:00:00,3.2281365,3.3960814
2006-09-05 00:00:00,4.9270916,3.5774374
2006-09-06 00:00:00,6.173114,4.963058
2006-09-07 00:00:00,5.635142,4.7082453
2006-09-08 00:00:00,5.0121307,4.2906694
2006-09-09 00:00:00,4.474159,4.070299
2006-09-10 00:00:00,4.134307,4.0020237
2006-09-11 00:00:00,5.5501027,7.622438
2006-09-12 00:00:00,8.183575,6.731508
2006-09-13 00:00:00,7.2774043,5.748223
2006-09-14 00:00:00,6.0880747,5.174589
2006-09-15 00:00:00,5.1819043,4.809744
2006-09-16 00:00:00,4.5025053,4.4229527
2006-09-17 00:00:00,4.1626534,4.090111
2006-09-18 00:00:00,3.851148,3.9401493
2006-09-19 00:00:00,3.5112958,3.7843966
2006-09-20 00:00:00,3.256483,3.6582093
2006-09-21 00:00:00,3.2848294,3.5701222
2006-09-22 00:00:00,3.3415222,3.4201605
2006-09-23 00:00:00,3.058363,3.3430462
2006-09-24 00:00:00,2.9449775,3.294583
2006-09-25 00:00:00,3.5112958,3.1626046
2006-09-26 00:00:00,3.851148,3.0775654
2006-09-27 00:00:00,3.652723,3.0358078
2006-09-28 00:00:00,3.313176,3.0132527
2006-09-29 00:00:00,3.114751,2.9123638
2006-09-30 00:00:00,3.114751,2.816047
2006-10-01 00:00:00,3.4829495,2.7712414
2006-10-02 00:00:00,3.39791,2.7456381
2006-10-03 00:00:00,3.7661085,3.2561781
2006-10-04 00:00:00,4.558893,4.153509
2006-10-05 00:00:00,4.191,3.8151815
2006-10-06 00:00:00,4.247388,4.4851317
2006-10-07 00:00:00,4.219346,4.6296067
2006-10-08 00:00:00,3.851148,4.249826
2006-10-09 00:00:00,3.6246815,3.9169846
2006-10-10 00:00:00,3.4262567,3.7459917
2006-10-11 00:00:00,3.256483,3.5710366
2006-10-12 00:00:00,3.058363,3.3863277
2006-10-13 00:00:00,3.8794942,12.261494
2006-10-14 00:00:00,6.7961254,15.268041
2006-10-15 00:00:00,6.767779,11.259616
2006-10-16 00:00:00,6.1447678,9.043111
2006-10-17 00:00:00,5.5501027,7.7041245
2006-10-18 00:00:00,4.9270916,6.730593
2006-10-19 00:00:00,6.3995805,13.903147
2006-10-20 00:00:00,11.185245,22.15591
2006-10-21 00:00:00,11.468404,18.971056
2006-10-22 00:00:00,24.154179,37.439495
2006-10-23 00:00:00,25.683361,35.57839
2006-10-24 00:00:00,22.398531,30.713171
2006-10-25 00:00:00,25.315163,31.876593
2006-10-26 00:00:00,23.87102,26.99705
2006-10-27 00:00:00,19.000622,21.89165
2006-10-28 00:00:00,15.37594,17.99844
2006-10-29 00:00:00,15.857524,21.12081
2006-10-30 00:00:00,72.49119,58.119564
2006-10-31 00:00:00,65.978226,57.32983
2006-11-01 00:00:00,49.27122,45.427086
2006-11-02 00:00:00,34.54664,35.732006
2006-11-03 00:00:00,26.221333,29.054754
2006-11-04 00:00:00,22.596956,24.159666
2006-11-05 00:00:00,19.397165,19.625156
2006-11-06 00:00:00,16.876776,17.027346
2006-11-07 00:00:00,15.291205,16.548506
2006-11-08 00:00:00,14.526463,19.80377
2006-11-09 00:00:00,14.4697695,27.324404
2006-11-10 00:00:00,35.679276,50.022247
2006-11-11 00:00:00,40.49298,54.752136
2006-11-12 00:00:00,33.414,44.734577
2006-11-13 00:00:00,30.865265,41.09801
2006-11-14 00:00:00,39.077187,51.07777
2006-11-15 00:00:00,70.50907,77.17413
2006-11-16 00:00:00,124.594,102.90474
2006-11-17 00:00:00,106.47121,89.364
2006-11-18 00:00:00,80.136795,77.75478
2006-11-19 00:00:00,72.774345,76.171646
2006-11-20 00:00:00,62.013996,62.699795
2006-11-21 00:00:00,48.988064,53.674667
2006-11-22 00:00:00,37.661392,55.403492
2006-11-23 00:00:00,30.015787,46.517963
2006-11-24 00:00:00,25.371855,36.91981
2006-11-25 00:00:00,22.795076,33.711792
2006-11-26 00:00:00,20.359724,36.601295
2006-11-27 00:00:00,18.462648,31.186829
2006-11-28 00:00:00,17.131588,25.823874
2006-11-29 00:00:00,16.197376,21.922434
2006-11-30 00:00:00,15.149473,19.124979
2006-12-01 00:00:00,14.3850355,16.588129
2006-12-02 00:00:00,14.554809,16.04467
2006-12-03 00:00:00,23.163275,28.323538
2006-12-04 00:00:00,24.154179,28.245815
2006-12-05 00:00:00,21.46432,23.775618
2006-12-06 00:00:00,18.887236,19.958303
2006-12-07 00:00:00,15.857524,17.288256
2006-12-08 00:00:00,15.319551,15.26865
